Taille,Tri Par Selection,Tri par Insertion,Tri par fusion,Tri rapide,Tri par tas
767,0.007014751434326172,0.0,0.0010039806365966797,0.010982036590576172,0.002003192901611328
768,0.0070018768310546875,0.0,0.0009894371032714844,0.012021541595458984,0.0019865036010742188
769,0.007008552551269531,0.0,0.0009949207305908203,0.01201772689819336,0.0009806156158447266
770,0.007993698120117188,0.0,0.0,0.01199650764465332,0.00200653076171875
771,0.006994962692260742,0.0,0.0009996891021728516,0.012030839920043945,0.0009717941284179688
772,0.006886959075927734,0.0,0.0009984970092773438,0.014002561569213867,0.002020597457885742
773,0.0072324275970458984,0.0,0.0009255409240722656,0.013072490692138672,0.0011210441589355469
774,0.008130311965942383,0.0,0.001005411148071289,0.012921333312988281,0.001987457275390625
775,0.008007049560546875,0.0,0.0010273456573486328,0.01206207275390625,0.0019087791442871094
776,0.007063627243041992,0.0,0.0010402202606201172,0.012003421783447266,0.0019860267639160156
777,0.008000373840332031,0.0,0.0,0.011987686157226562,0.0020046234130859375
778,0.007988691329956055,0.0,0.001032114028930664,0.01196742057800293,0.0019218921661376953
779,0.008101701736450195,0.0,0.0,0.011941671371459961,0.0020020008087158203
780,0.007333517074584961,0.0,0.0009925365447998047,0.011998891830444336,0.0010116100311279297
781,0.007326841354370117,0.0,0.0010204315185546875,0.011979341506958008,0.0010285377502441406
782,0.0069844722747802734,0.0,0.0009968280792236328,0.012924671173095703,0.001041412353515625
783,0.008156776428222656,0.0,0.0,0.013670206069946289,0.0020227432250976562
784,0.008049726486206055,0.0,0.0009760856628417969,0.013111114501953125,0.0018906593322753906
785,0.007999897003173828,0.0,0.0010998249053955078,0.012000799179077148,0.0019865036010742188
786,0.0073168277740478516,0.0,0.0009810924530029297,0.013022422790527344,0.0009760856628417969
787,0.008001089096069336,0.0,0.0010113716125488281,0.011983633041381836,0.0009655952453613281
788,0.0070307254791259766,0.0,0.0010187625885009766,0.01197195053100586,0.0023031234741210938
789,0.008032560348510742,0.0,0.0,0.01300191879272461,0.0009851455688476562
790,0.00798177719116211,0.0,0.0010144710540771484,0.013000726699829102,0.0009872913360595703
791,0.007067203521728516,0.0,0.0010204315185546875,0.013893365859985352,0.001100778579711914
792,0.007954120635986328,0.0,0.0009515285491943359,0.012995004653930664,0.002003908157348633
793,0.007996797561645508,0.0,0.0011060237884521484,0.013108968734741211,0.002026796340942383
794,0.00789785385131836,0.0009984970092773438,0.0010833740234375,0.013001441955566406,0.0020263195037841797
795,0.007992982864379883,0.0,0.0009965896606445312,0.012897968292236328,0.0009992122650146484
796,0.008091449737548828,0.0,0.0009989738464355469,0.012987375259399414,0.002019643783569336
797,0.007991790771484375,0.0,0.0009989738464355469,0.012002706527709961,0.002001047134399414
798,0.007993459701538086,0.0,0.0010192394256591797,0.011991739273071289,0.0019953250885009766
799,0.008008480072021484,0.0,0.0009906291961669922,0.013139009475708008,0.0009176731109619141
800,0.008095026016235352,0.0,0.0009088516235351562,0.013239622116088867,0.0019207000732421875
801,0.009003162384033203,0.0,0.0010287761688232422,0.013044118881225586,0.0019216537475585938
802,0.008088111877441406,0.0,0.0009145736694335938,0.014099836349487305,0.000988006591796875
803,0.007989645004272461,0.0,0.0,0.01308441162109375,0.0019207000732421875
804,0.008020639419555664,0.0,0.0009737014770507812,0.012998342514038086,0.002005338668823242
805,0.007996320724487305,0.0,0.0010039806365966797,0.012992620468139648,0.0010235309600830078
806,0.008012533187866211,0.0,0.0009706020355224609,0.013005495071411133,0.0010006427764892578
807,0.008005380630493164,0.0,0.0009987354278564453,0.012003421783447266,0.0019969940185546875
808,0.007993698120117188,0.0,0.001009225845336914,0.014019489288330078,0.0018949508666992188
809,0.008095026016235352,0.0,0.000997304916381836,0.014917850494384766,0.0010933876037597656
810,0.007997512817382812,0.0,0.0009083747863769531,0.014002561569213867,0.0009984970092773438
811,0.007993698120117188,0.0,0.0009996891021728516,0.01300048828125,0.00099945068359375
812,0.008999824523925781,0.0,0.0010001659393310547,0.013273000717163086,0.0011134147644042969
813,0.008331537246704102,0.0,0.0009870529174804688,0.01201319694519043,0.0011606216430664062
814,0.007291078567504883,0.0,0.0009920597076416016,0.012952327728271484,0.0010256767272949219
815,0.007973432540893555,0.0,0.0009930133819580078,0.01299905776977539,0.0010213851928710938
816,0.008002042770385742,0.0,0.0009908676147460938,0.01234579086303711,0.0011448860168457031
817,0.00829625129699707,0.0,0.0,0.015001773834228516,0.0010204315185546875
818,0.008040428161621094,0.0,0.0009584426879882812,0.014000177383422852,0.002040386199951172
819,0.00901484489440918,0.0,0.0009450912475585938,0.013997077941894531,0.0010039806365966797
820,0.008098602294921875,0.0,0.0009377002716064453,0.015282392501831055,0.0010342597961425781
821,0.008277416229248047,0.0,0.0009891986846923828,0.01299905776977539,0.002023935317993164
822,0.007975578308105469,0.0,0.001026153564453125,0.012992382049560547,0.0019876956939697266
823,0.008003950119018555,0.0,0.0009992122650146484,0.012991666793823242,0.002006053924560547
824,0.007992982864379883,0.0010139942169189453,0.0,0.014003992080688477,0.0010292530059814453
825,0.008952856063842773,0.0,0.0,0.014000177383422852,0.002030611038208008
826,0.007892370223999023,0.0,0.0010921955108642578,0.014914751052856445,0.0020706653594970703
827,0.007951736450195312,0.0,0.0019752979278564453,0.01347041130065918,0.002096414566040039
828,0.009081125259399414,0.0,0.000997304916381836,0.015002012252807617,0.0009992122650146484
829,0.008536577224731445,0.0,0.0009970664978027344,0.013689041137695312,0.0009887218475341797
830,0.008307695388793945,0.0,0.0009989738464355469,0.013005733489990234,0.001994609832763672
831,0.007951736450195312,0.0,0.0010657310485839844,0.013990163803100586,0.0009961128234863281
832,0.008320808410644531,0.0,0.0009813308715820312,0.013902664184570312,0.00200653076171875
833,0.009327173233032227,0.0,0.0009710788726806641,0.013011932373046875,0.001995563507080078
834,0.007993221282958984,0.0,0.0010221004486083984,0.013982534408569336,0.001003265380859375
835,0.00793766975402832,0.0,0.0008952617645263672,0.015164375305175781,0.0011749267578125
836,0.008072137832641602,0.0,0.0009279251098632812,0.014998674392700195,0.0010797977447509766
837,0.009161949157714844,0.0,0.0010025501251220703,0.01590895652770996,0.0010061264038085938
838,0.008996248245239258,0.0,0.0010058879852294922,0.013992786407470703,0.0020117759704589844
839,0.009002685546875,0.0,0.0010104179382324219,0.01497960090637207,0.002212047576904297
840,0.009197473526000977,0.0,0.0010287761688232422,0.013965129852294922,0.002024412155151367
841,0.008991003036499023,0.0,0.0009996891021728516,0.014992713928222656,0.0009996891021728516
842,0.008919239044189453,0.0,0.0010950565338134766,0.014996767044067383,0.002048969268798828
843,0.009117841720581055,0.0,0.0009946823120117188,0.01602768898010254,0.0018963813781738281
844,0.010097026824951172,0.0,0.0009014606475830078,0.016097068786621094,0.0019342899322509766
845,0.01004934310913086,0.0,0.000997781753540039,0.016413450241088867,0.0019991397857666016
846,0.009000301361083984,0.0,0.0009996891021728516,0.015000581741333008,0.00099945068359375
847,0.008999824523925781,0.0,0.0010001659393310547,0.014000415802001953,0.002242565155029297
848,0.009005069732666016,0.0,0.0009999275207519531,0.014015913009643555,0.0019347667694091797
849,0.009067296981811523,0.0,0.0009834766387939453,0.013998985290527344,0.0009963512420654297
850,0.007988691329956055,0.0,0.0010030269622802734,0.01491403579711914,0.002001047134399414
851,0.009003877639770508,0.0,0.001100301742553711,0.01498270034790039,0.0019164085388183594
852,0.009079933166503906,0.0,0.0009174346923828125,0.015002012252807617,0.0021049976348876953
853,0.010000944137573242,0.0,0.0009715557098388672,0.014014244079589844,0.0019829273223876953
854,0.009067535400390625,0.0,0.0010292530059814453,0.014964103698730469,0.0010366439819335938
855,0.009006500244140625,0.0,0.0009970664978027344,0.01401972770690918,0.0019922256469726562
856,0.008906364440917969,0.0,0.00109100341796875,0.014993906021118164,0.0010008811950683594
857,0.009015321731567383,0.0,0.0009882450103759766,0.014356136322021484,0.0020112991333007812
858,0.008961677551269531,0.0,0.0010285377502441406,0.01589679718017578,0.0020797252655029297
859,0.009953022003173828,0.0,0.0010673999786376953,0.015247583389282227,0.0018110275268554688
860,0.009595632553100586,0.0,0.0,0.016005992889404297,0.002071857452392578
861,0.010531425476074219,0.0,0.0010046958923339844,0.015017986297607422,0.0019822120666503906
862,0.009021520614624023,0.0,0.0009791851043701172,0.016010046005249023,0.0009872913360595703
863,0.008968830108642578,0.0,0.0010421276092529297,0.015962839126586914,0.0010097026824951172
864,0.008986949920654297,0.0,0.0009157657623291016,0.01599860191345215,0.0010523796081542969
865,0.009913444519042969,0.0,0.001093149185180664,0.015018463134765625,0.0019750595092773438
866,0.009997844696044922,0.0,0.0010213851928710938,0.01699542999267578,0.0019326210021972656
867,0.00996088981628418,0.0,0.0010025501251220703,0.016000747680664062,0.0021126270294189453
868,0.01092672348022461,0.0,0.001039743423461914,0.01600360870361328,0.0020210742950439453
869,0.010004281997680664,0.0,0.0010039806365966797,0.01599860191345215,0.0010025501251220703
870,0.010036468505859375,0.0,0.0009064674377441406,0.01607036590576172,0.0020041465759277344
871,0.010016441345214844,0.0,0.0009627342224121094,0.0159151554107666,0.0020825862884521484
872,0.011027812957763672,0.0,0.0009748935699462891,0.01600337028503418,0.0009949207305908203
873,0.009979963302612305,0.0,0.0010173320770263672,0.015899658203125,0.0020797252655029297
874,0.010921955108642578,0.0,0.0011138916015625,0.01695871353149414,0.0019259452819824219
875,0.011001110076904297,0.0,0.0009975433349609375,0.017079830169677734,0.0009953975677490234
876,0.011022567749023438,0.0,0.0009810924530029297,0.01598978042602539,0.0020067691802978516
877,0.009999275207519531,0.0,0.0010232925415039062,0.016977548599243164,0.001001596450805664
878,0.009985923767089844,0.0,0.0009953975677490234,0.016026020050048828,0.001974344253540039
879,0.009984493255615234,0.0,0.0010020732879638672,0.01600050926208496,0.0020017623901367188
880,0.010002613067626953,0.0009913444519042969,0.00099945068359375,0.016108989715576172,0.0019161701202392578
881,0.010093450546264648,0.0,0.000985860824584961,0.01692652702331543,0.0010898113250732422
882,0.01000523567199707,0.0,0.0008878707885742188,0.016010522842407227,0.0009877681732177734
883,0.009059429168701172,0.0,0.0010101795196533203,0.015453100204467773,0.0020101070404052734
884,0.010941267013549805,0.0,0.0010654926300048828,0.01606893539428711,0.0009834766387939453
885,0.008971929550170898,0.0,0.001004934310913086,0.015999555587768555,0.0009951591491699219
886,0.009023666381835938,0.0,0.0009815692901611328,0.016329288482666016,0.000980377197265625
887,0.008915424346923828,0.0,0.0010449886322021484,0.016043901443481445,0.0009591579437255859
888,0.009909868240356445,0.0,0.0010004043579101562,0.01600193977355957,0.0020024776458740234
889,0.010041475296020508,0.0,0.001050710678100586,0.01799941062927246,0.0010204315185546875
890,0.010079622268676758,0.0,0.0010039806365966797,0.017002105712890625,0.001995086669921875
891,0.011006355285644531,0.0,0.0009100437164306641,0.016082286834716797,0.002007722854614258
892,0.011010169982910156,0.0,0.0011105537414550781,0.0159761905670166,0.002005338668823242
893,0.010031700134277344,0.0,0.0009734630584716797,0.016916275024414062,0.0019998550415039062
894,0.010155200958251953,0.0,0.0009999275207519531,0.016381502151489258,0.0019991397857666016
895,0.011186838150024414,0.0,0.0010001659393310547,0.018002986907958984,0.002001047134399414
896,0.010075807571411133,0.0,0.0010056495666503906,0.017004728317260742,0.001001596450805664
897,0.009324073791503906,0.0,0.0009927749633789062,0.015597343444824219,0.0012094974517822266
898,0.009264945983886719,0.0,0.0010128021240234375,0.016019344329833984,0.0009694099426269531
899,0.009571313858032227,0.0,0.0011010169982910156,0.015991687774658203,0.001996278762817383
900,0.010296106338500977,0.0,0.0009980201721191406,0.016614437103271484,0.0010235309600830078
901,0.009292125701904297,0.0,0.001016855239868164,0.015910863876342773,0.002074718475341797
902,0.010038375854492188,0.000885009765625,0.0009987354278564453,0.01599740982055664,0.0020084381103515625
903,0.01007986068725586,0.0,0.0009989738464355469,0.017022371292114258,0.0009818077087402344
904,0.010008096694946289,0.0,0.0,0.017061233520507812,0.000965118408203125
905,0.010009527206420898,0.0,0.00099945068359375,0.01729750633239746,0.002010822296142578
906,0.010324478149414062,0.0,0.0009760856628417969,0.016022682189941406,0.0020096302032470703
907,0.009961843490600586,0.0,0.001024484634399414,0.015988588333129883,0.001995563507080078
908,0.010016918182373047,0.0010120868682861328,0.0,0.016973257064819336,0.0019969940185546875
909,0.010081052780151367,0.0,0.0009179115295410156,0.017490148544311523,0.0010561943054199219
910,0.010190963745117188,0.0,0.0011103153228759766,0.0169985294342041,0.0010023117065429688
911,0.010195016860961914,0.0,0.0010929107666015625,0.016596555709838867,0.0019958019256591797
912,0.010329008102416992,0.0,0.0010151863098144531,0.016974210739135742,0.0010042190551757812
913,0.009966850280761719,0.0,0.0010149478912353516,0.01598834991455078,0.001993894577026367
914,0.010007381439208984,0.0,0.0009982585906982422,0.016914844512939453,0.0009996891021728516
915,0.010248184204101562,0.0,0.0010180473327636719,0.016762256622314453,0.0020406246185302734
916,0.011104822158813477,0.0,0.0011188983917236328,0.018883705139160156,0.0010018348693847656
917,0.010038614273071289,0.0,0.0009162425994873047,0.018085241317749023,0.0009992122650146484
918,0.009993553161621094,0.0,0.0010917186737060547,0.017002582550048828,0.0010080337524414062
919,0.009972810745239258,0.0,0.000993967056274414,0.016584396362304688,0.0020084381103515625
920,0.010352611541748047,0.0,0.0010020732879638672,0.016995668411254883,0.001995086669921875
921,0.010558843612670898,0.0,0.0009968280792236328,0.016618728637695312,0.001001596450805664
922,0.010149717330932617,0.0,0.000972747802734375,0.01799917221069336,0.001922607421875
923,0.01110076904296875,0.0,0.0019004344940185547,0.01900029182434082,0.002073526382446289
924,0.011165618896484375,0.0009067058563232422,0.0010902881622314453,0.017923831939697266,0.0020058155059814453
925,0.011091470718383789,0.0,0.0019693374633789062,0.01800823211669922,0.0010194778442382812
926,0.010999441146850586,0.0,0.001001119613647461,0.01799941062927246,0.002019166946411133
927,0.009908437728881836,0.0010004043579101562,0.0,0.01800060272216797,0.0009996891021728516
928,0.010999679565429688,0.0,0.0011184215545654297,0.01660442352294922,0.0011508464813232422
929,0.010141611099243164,0.0,0.0009796619415283203,0.01799917221069336,0.0020513534545898438
930,0.010074377059936523,0.0,0.0019214153289794922,0.017998218536376953,0.001077890396118164
931,0.01000523567199707,0.0,0.0009989738464355469,0.01699352264404297,0.0019996166229248047
932,0.010993719100952148,0.0,0.0010120868682861328,0.017006635665893555,0.001986980438232422
933,0.011016607284545898,0.0,0.001007080078125,0.016490697860717773,0.0021228790283203125
934,0.011304616928100586,0.0,0.001001596450805664,0.016637086868286133,0.0019769668579101562
935,0.011283397674560547,0.0,0.0010056495666503906,0.017024517059326172,0.0009686946868896484
936,0.009964704513549805,0.001004934310913086,0.0,0.01799321174621582,0.0020051002502441406
937,0.011228084564208984,0.0,0.0009980201721191406,0.0189971923828125,0.0010876655578613281
938,0.010998010635375977,0.0,0.0010006427764892578,0.017999887466430664,0.001999378204345703
939,0.010999917984008789,0.0,0.002000093460083008,0.01700448989868164,0.0019953250885009766
940,0.010999679565429688,0.0,0.0010001659393310547,0.01756906509399414,0.0019829273223876953
941,0.010030269622802734,0.0,0.0009696483612060547,0.018021106719970703,0.0019884109497070312
942,0.010902881622314453,0.0,0.0010838508605957031,0.017003297805786133,0.0020189285278320312
943,0.010989189147949219,0.0,0.0009083747863769531,0.02063894271850586,0.0009026527404785156
944,0.011001825332641602,0.0,0.0011005401611328125,0.01899433135986328,0.0019412040710449219
945,0.011226177215576172,0.0,0.0009970664978027344,0.017001867294311523,0.001999378204345703
946,0.01101994514465332,0.0,0.0009682178497314453,0.01800084114074707,0.0010061264038085938
947,0.011013984680175781,0.0,0.0009565353393554688,0.018320083618164062,0.0019915103912353516
948,0.01100611686706543,0.0,0.000990152359008789,0.01802229881286621,0.0019779205322265625
949,0.012003183364868164,0.0,0.000997304916381836,0.017015695571899414,0.0019872188568115234
950,0.010937213897705078,0.0,0.0010638236999511719,0.019925832748413086,0.0009980201721191406
951,0.011255264282226562,0.0,0.0011403560638427734,0.01902318000793457,0.002001047134399414
952,0.011081218719482422,0.0,0.0010025501251220703,0.018269777297973633,0.0019593238830566406
953,0.011986017227172852,0.0,0.0009992122650146484,0.017302274703979492,0.001994609832763672
954,0.010999679565429688,0.0,0.0009999275207519531,0.017995119094848633,0.0019571781158447266
955,0.012048006057739258,0.0,0.000993490219116211,0.01800847053527832,0.0010242462158203125
956,0.010988473892211914,0.0,0.0010256767272949219,0.01798081398010254,0.0019915103912353516
957,0.010915994644165039,0.0,0.0009987354278564453,0.019349098205566406,0.0019991397857666016
958,0.010995149612426758,0.0,0.0010004043579101562,0.020003795623779297,0.0019965171813964844
959,0.011999130249023438,0.0,0.0009996891021728516,0.020001888275146484,0.0019981861114501953
960,0.01218724250793457,0.0,0.0011224746704101562,0.01931023597717285,0.001998424530029297
961,0.012018680572509766,0.0,0.0010001659393310547,0.019260168075561523,0.002016305923461914
962,0.012000799179077148,0.0,0.0010001659393310547,0.020323514938354492,0.0019989013671875
963,0.012289047241210938,0.0,0.0010006427764892578,0.020368576049804688,0.0019996166229248047
964,0.012145042419433594,0.0010004043579101562,0.0009996891021728516,0.020000696182250977,0.0019998550415039062
965,0.011992692947387695,0.0,0.0009999275207519531,0.02000141143798828,0.001998424530029297
966,0.013000249862670898,0.0,0.0009999275207519531,0.02000117301940918,0.0019989013671875
967,0.012999773025512695,0.0,0.0010008811950683594,0.020676612854003906,0.0009672641754150391
968,0.011002779006958008,0.0,0.0009894371032714844,0.01800060272216797,0.001005411148071289
969,0.011308431625366211,0.0,0.0009400844573974609,0.019271373748779297,0.0019183158874511719
970,0.012086868286132812,0.0,0.0009982585906982422,0.0199127197265625,0.0021042823791503906
971,0.011314630508422852,0.0,0.0010058879852294922,0.019997835159301758,0.0010018348693847656
972,0.010988712310791016,0.0,0.001999378204345703,0.019033432006835938,0.00197601318359375
973,0.011997461318969727,0.0,0.0009958744049072266,0.018316268920898438,0.0019922256469726562
974,0.012000322341918945,0.0,0.0010044574737548828,0.018995046615600586,0.0019974708557128906
975,0.011996269226074219,0.0,0.0010271072387695312,0.018982648849487305,0.0019116401672363281
976,0.01300048828125,0.0,0.0009984970092773438,0.02109360694885254,0.0019075870513916016
977,0.012181997299194336,0.0,0.0010139942169189453,0.019315004348754883,0.0009963512420654297
978,0.012013673782348633,0.0,0.0009851455688476562,0.019004106521606445,0.0020258426666259766
979,0.011973142623901367,0.0,0.0010008811950683594,0.019702911376953125,0.001965761184692383
980,0.011996984481811523,0.0,0.0010304450988769531,0.01897716522216797,0.002016782760620117
981,0.011039495468139648,0.0,0.0019991397857666016,0.018023014068603516,0.0018954277038574219
982,0.012041807174682617,0.0,0.0010821819305419922,0.02206134796142578,0.0019176006317138672
983,0.013000249862670898,0.0,0.0011239051818847656,0.01896071434020996,0.0020253658294677734
984,0.012967348098754883,0.0,0.0010311603546142578,0.01897883415222168,0.0019991397857666016
985,0.011940956115722656,0.0,0.001989603042602539,0.018092870712280273,0.0019745826721191406
986,0.013019084930419922,0.0,0.0009856224060058594,0.019034385681152344,0.0019631385803222656
987,0.012019634246826172,0.0,0.0019757747650146484,0.018917083740234375,0.0020046234130859375
988,0.012995719909667969,0.0,0.0010807514190673828,0.0211637020111084,0.0019190311431884766
989,0.013103961944580078,0.0,0.0009784698486328125,0.01903080940246582,0.0019817352294921875
990,0.012987375259399414,0.0,0.0010237693786621094,0.018986225128173828,0.0020189285278320312
991,0.011999845504760742,0.0,0.0010123252868652344,0.01915764808654785,0.002121448516845703
992,0.012998104095458984,0.0,0.0010018348693847656,0.019025325775146484,0.0020122528076171875
993,0.012960433959960938,0.0,0.0010120868682861328,0.019991159439086914,0.00191497802734375
994,0.013174295425415039,0.0,0.0010089874267578125,0.020285606384277344,0.0019533634185791016
995,0.012012481689453125,0.0,0.0010223388671875,0.019979238510131836,0.002001047134399414
996,0.011981010437011719,0.0010368824005126953,0.0009686946868896484,0.019956350326538086,0.0020456314086914062
997,0.012913227081298828,0.0,0.0009999275207519531,0.020082712173461914,0.001010894775390625
998,0.012111663818359375,0.0,0.0009686946868896484,0.020029544830322266,0.002002716064453125
999,0.012971162796020508,0.0,0.0009961128234863281,0.019924402236938477,0.0019998550415039062
1000,0.013078451156616211,0.0,0.0019235610961914062,0.02008223533630371,0.0019137859344482422
1001,0.012007713317871094,0.0,0.001012563705444336,0.01997995376586914,0.0019991397857666016
1002,0.01299428939819336,0.0,0.0009274482727050781,0.020075321197509766,0.001956462860107422
1003,0.013045549392700195,0.0,0.0010457038879394531,0.019276857376098633,0.002005338668823242
1004,0.012996673583984375,0.0,0.0009300708770751953,0.02003955841064453,0.0010068416595458984
1005,0.011989116668701172,0.001004934310913086,0.0009946823120117188,0.01991438865661621,0.002023458480834961
1006,0.012978792190551758,0.0,0.0011000633239746094,0.021175861358642578,0.0020377635955810547
1007,0.01311039924621582,0.0,0.0009710788726806641,0.021083593368530273,0.0020067691802978516
1008,0.013001441955566406,0.0,0.000993967056274414,0.02000880241394043,0.002015352249145508
1009,0.011992454528808594,0.0,0.0010051727294921875,0.02027130126953125,0.002007722854614258
1010,0.012949466705322266,0.0,0.0010073184967041016,0.020045042037963867,0.002024412155151367
1011,0.012023210525512695,0.0009791851043701172,0.001039743423461914,0.020958423614501953,0.001142263412475586
1012,0.012401103973388672,0.0,0.0019178390502929688,0.020328283309936523,0.001999378204345703
1013,0.012129545211791992,0.0,0.0009846687316894531,0.020305871963500977,0.0020265579223632812
1014,0.01330256462097168,0.0,0.0008890628814697266,0.01998424530029297,0.0020296573638916016
1015,0.012228965759277344,0.0,0.0010068416595458984,0.020017147064208984,0.001982450485229492
1016,0.012998580932617188,0.0,0.0009989738464355469,0.02063608169555664,0.001986265182495117
1017,0.01300358772277832,0.0,0.0010008811950683594,0.0209195613861084,0.002073049545288086
1018,0.012901782989501953,0.0,0.0010104179382324219,0.021994590759277344,0.0019965171813964844
1019,0.01305079460144043,0.0,0.0009179115295410156,0.02024698257446289,0.0020241737365722656
1020,0.01327967643737793,0.0,0.0009868144989013672,0.02011585235595703,0.0020241737365722656
1021,0.01328134536743164,0.0,0.0009775161743164062,0.020017385482788086,0.002016305923461914
1022,0.01297307014465332,0.0,0.0009958744049072266,0.021428346633911133,0.0019774436950683594
1023,0.012442350387573242,0.0,0.0010139942169189453,0.02208256721496582,0.002007722854614258
1024,0.014105796813964844,0.0,0.0009658336639404297,0.022008657455444336,0.0019958019256591797
1025,0.013009309768676758,0.0,0.0010013580322265625,0.021997690200805664,0.001994609832763672
1026,0.013007640838623047,0.0009105205535888672,0.0011608600616455078,0.02194356918334961,0.0019893646240234375
1027,0.014291048049926758,0.0,0.001018524169921875,0.02197575569152832,0.002006053924560547
1028,0.014020204544067383,0.0009870529174804688,0.0009968280792236328,0.02306222915649414,0.0030345916748046875
1029,0.014247655868530273,0.0,0.0009171962738037109,0.02410149574279785,0.0018968582153320312
1030,0.013976573944091797,0.0,0.002012968063354492,0.02298259735107422,0.001996755599975586
1031,0.013996124267578125,0.0010030269622802734,0.0010178089141845703,0.021997928619384766,0.0019829273223876953
1032,0.014323234558105469,0.0,0.0020072460174560547,0.0220184326171875,0.001977682113647461
1033,0.013997077941894531,0.0,0.0020215511322021484,0.022978782653808594,0.0019164085388183594
1034,0.013995885848999023,0.0,0.0020897388458251953,0.02493906021118164,0.002088308334350586
1035,0.015000343322753906,0.0,0.0009949207305908203,0.023188352584838867,0.0020008087158203125
1036,0.015018939971923828,0.0,0.0009999275207519531,0.022001266479492188,0.0019991397857666016
1037,0.013999700546264648,0.0,0.0020003318786621094,0.022001028060913086,0.001998424530029297
1038,0.014442682266235352,0.0,0.0009999275207519531,MAX DEPTH,0.0020008087158203125
1039,0.014020681381225586,0.0,0.0020008087158203125,MAX DEPTH,0.001999378204345703
1040,0.015000581741333008,0.0,0.0010008811950683594,MAX DEPTH,0.0019991397857666016
1041,0.015088319778442383,0.0,0.0010023117065429688,MAX DEPTH,0.001997232437133789
1042,0.016000986099243164,0.0,0.0009987354278564453,MAX DEPTH,0.0019991397857666016
1043,0.014998674392700195,0.0,0.0010008811950683594,MAX DEPTH,0.001999378204345703
1044,0.0149993896484375,0.0,0.0010006427764892578,MAX DEPTH,0.0019991397857666016
1045,0.01516866683959961,0.0,0.0010001659393310547,MAX DEPTH,0.003000020980834961
1046,0.014999866485595703,0.0,0.0019998550415039062,MAX DEPTH,0.002000093460083008
1047,0.015000104904174805,0.0,0.0010001659393310547,MAX DEPTH,0.0029997825622558594
1048,0.015000104904174805,0.0,0.0009999275207519531,MAX DEPTH,0.0019998550415039062
1049,0.013999700546264648,0.0,0.0019998550415039062,MAX DEPTH,0.0019998550415039062
1050,0.015000104904174805,0.0,0.0020003318786621094,MAX DEPTH,0.0019998550415039062
1051,0.014999628067016602,0.0,0.0010001659393310547,MAX DEPTH,0.0030007362365722656
1052,0.015999317169189453,0.0,0.0009999275207519531,MAX DEPTH,0.0020003318786621094
1053,0.015194416046142578,0.0,0.0009829998016357422,MAX DEPTH,0.0020036697387695312
1054,0.01325678825378418,0.0,0.0008921623229980469,MAX DEPTH,0.0020732879638671875
1055,0.013966083526611328,0.0,0.0010187625885009766,MAX DEPTH,0.0019235610961914062
1056,0.013088226318359375,0.0,0.001016855239868164,MAX DEPTH,0.0019860267639160156
1057,0.013313770294189453,0.0,0.0009949207305908203,MAX DEPTH,0.0029287338256835938
1058,0.01409292221069336,0.0,0.0009770393371582031,MAX DEPTH,0.0019252300262451172
1059,0.014075279235839844,0.0,0.0010116100311279297,MAX DEPTH,0.002982616424560547
1060,0.01396036148071289,0.0,0.001058816909790039,MAX DEPTH,0.001997232437133789
1061,0.013914823532104492,0.0,0.00099945068359375,MAX DEPTH,0.0019998550415039062
1062,0.015001058578491211,0.0,0.0009992122650146484,MAX DEPTH,0.0019998550415039062
1063,0.015000104904174805,0.0,0.0009999275207519531,MAX DEPTH,0.001999378204345703
1064,0.015447854995727539,0.0,0.00099945068359375,MAX DEPTH,0.0019998550415039062
1065,0.015021085739135742,0.0,0.0009999275207519531,MAX DEPTH,0.002999544143676758
1066,0.01600027084350586,0.0,0.0019989013671875,MAX DEPTH,0.0020046234130859375
1067,0.014990091323852539,0.0,0.001998424530029297,MAX DEPTH,0.0019996166229248047
1068,0.016161441802978516,0.0,0.0011408329010009766,MAX DEPTH,0.0020189285278320312
1069,0.016140222549438477,0.0,0.0010004043579101562,MAX DEPTH,0.0019996166229248047
1070,0.015308856964111328,0.0,0.0010001659393310547,MAX DEPTH,0.0021207332611083984
1071,0.015102148056030273,0.0,0.0019996166229248047,MAX DEPTH,0.0019998550415039062
1072,0.016000032424926758,0.0,0.0009999275207519531,MAX DEPTH,0.0019986629486083984
1073,0.01500082015991211,0.0,0.001999378204345703,MAX DEPTH,0.0019996166229248047
1074,0.017129182815551758,0.0,0.0009946823120117188,MAX DEPTH,0.002000570297241211
1075,0.014499664306640625,0.0,0.0010008811950683594,MAX DEPTH,0.002058267593383789
1076,0.01418161392211914,0.0,0.0010495185852050781,MAX DEPTH,0.0019192695617675781
1077,0.015091180801391602,0.0,0.0009095668792724609,MAX DEPTH,0.0020797252655029297
1078,0.014063835144042969,0.0,0.002000570297241211,MAX DEPTH,0.001999378204345703
1079,0.016000747680664062,0.0,0.0009996891021728516,MAX DEPTH,0.0020003318786621094
1080,0.014999866485595703,0.0,0.002000093460083008,MAX DEPTH,0.0019996166229248047
1081,0.016000032424926758,0.0,0.0009999275207519531,MAX DEPTH,0.003000020980834961
1082,0.01600027084350586,0.0,0.0019996166229248047,MAX DEPTH,0.002000093460083008
1083,0.016001224517822266,0.0006906986236572266,0.0003082752227783203,MAX DEPTH,0.0025093555450439453
1084,0.015999555587768555,0.0,0.0009999275207519531,MAX DEPTH,0.003000020980834961
